GeneID	X2nd.thoracic.ganglia	abdomen	abdominal.integument	antennae	antennal.lobes	antennal.lobes.and.subaesophageal.ganglion	brain	egg	embryo	eviscerated.abdomen.and.fat.body	eviscerated.abdomen.with.attached.fat.bodies.and.inactive.ovaries	eviscerated.abdomen.with.attached.fat.bodies.and.ovaries	fat.body	flight.muscle.and.thoracic.exoskeleton	germline	gut	head	head.and.thorax	hemolymph	hindgut	hypopharyngeal.glands	larvae	larval.gut	larval.head	male.gonad	malpighian.tubules	mandibular.glands	midgut	muscle	mushroom.body	nasonov.gland	oocyte	optic.lobes	ovaries	pupae	pylori	thorax	rectum	royal.jelly	semen	spermetheca	sting.gland	testis	thoracic.muscle	thorax.and.abdomen	unknown	venom.gland	ventriculus	virus.augmented.bee.lysate	whole.adult.body	wing.disc	wings	wings.and.thoracic.dorsum	worker.jelly
QIUM02000144.1	7.55498575319064e-05	2.25680527760924e-05	6.23152127686075e-06	0.000208964185869579	5.55616409165244e-05	2.08725748310508e-05	0.000106941534890605	0.000163624983005289	4.6334902248238e-05	8.31413750298904e-06	1.18850285321275e-05	2.74628592801434e-05	2.18552024704575e-05	3.51582663416429e-06	2.89901967497526e-06	1.74802688082545e-05	1.76757110350734e-05	1.36147036600014e-05	1.92335329745028e-05	1.87483786355561e-05	3.67924594890039e-06	5.05256920084168e-05	2.96393879647512e-06	2.77782983847069e-06	6.80522151665805e-05	3.46858541480611e-05	6.56286554338409e-06	2.42172659440211e-05	2.16620874934721e-05	6.91391267723803e-05	2.39018968414077e-05	4.74413032431816e-05	2.81381758397854e-05	3.27775893225488e-05	2.84687898936021e-05	4.59765228284654e-05	1.4623491387518e-05	4.43172440958815e-05	4.42255646585429e-06	4.18446218664669e-05	2.37021687793318e-05	3.2754652658858e-05	8.94700760702329e-05	8.20988811645459e-06	1.17556464964408e-06	9.55732380713083e-05	1.16664856103141e-05	1.31725508118911e-05	0	1.41587950377225e-05	5.800442008257e-06	0	1.96479225677386e-06	0
QIUM02000149.1	2.49623780061172e-06	3.38993619349893e-06	8.05674800511072e-08	2.11870789060568e-06	4.23358138811481e-06	2.33175636926342e-06	9.3730532063658e-06	2.42670235751777e-12	2.09197155457667e-06	2.95757344216747e-07	2.2591252725563e-06	1.21668074808114e-06	9.44167476436148e-07	5.30878034243868e-07	0	5.12488676983187e-07	4.72945500808173e-06	1.83663119552048e-14	6.34185622929138e-07	1.26248783990279e-06	2.29602000403342e-07	2.82717609745014e-05	0	1.91108752504785e-09	6.70151190762303e-06	3.30000383218716e-06	7.19043932859488e-07	1.60641491153995e-06	1.43254515429975e-06	3.21113125109246e-06	1.27304733877447e-06	0	1.97791213202081e-06	5.27135552006849e-06	1.74870204488793e-06	2.97315905993362e-07	2.19146963682052e-06	7.03347103825537e-07	2.9040925652146e-07	1.05536755483336e-05	1.15193873395157e-05	6.31602655012268e-07	2.24057857394121e-06	1.17640677267974e-06	1.15492456048061e-06	0.000108029352820494	1.84542353341821e-11	2.41005687515353e-06	2.0597114243945e-07	1.04594297690963e-06	3.00668029968262e-07	0	3.72658478767273e-07	0
QIUM02000151.1	1.43655728793246e-05	3.32664018799908e-06	5.56600773273471e-07	2.16244066947738e-05	4.29228527417691e-06	4.39583413602922e-06	1.68851716309107e-05	2.39191134575453e-05	1.03613775708799e-05	2.58919839494639e-06	1.62598002007989e-06	4.24495104373647e-06	2.26819120196524e-06	1.84560697883062e-06	4.46304930091591e-06	1.28115286180918e-06	6.68550712879435e-06	6.62204797028393e-07	2.89828525189564e-07	1.12259612270145e-05	1.42222934627771e-06	3.43709673452775e-05	0	1.60727600131508e-10	1.23612957685091e-05	6.13568748504999e-06	2.79862162987712e-06	5.4807746364688e-06	2.40614272137954e-06	1.75008060747096e-05	2.39521219271929e-06	5.60420734519987e-06	6.04433517042088e-06	7.96304695325115e-06	3.56661058569854e-06	1.59309225987157e-06	3.64062178395919e-06	9.19117371243821e-07	3.16937355248131e-07	4.48041110399031e-05	4.95385212384294e-05	1.5955715275751e-06	2.06198741706667e-06	2.18082785854115e-06	1.1587400639676e-06	9.02192009289139e-05	1.37631741573801e-06	3.87504939567565e-06	2.26501729529136e-07	2.84515523862434e-06	2.18337633573608e-06	0	3.49988263372768e-07	0
QIUM02000159.1	0	1.06690199527073e-07	0	8.51303429192897e-07	0	0	2.25142899837219e-07	3.95162267583916e-07	2.28695475253302e-07	7.79534328507756e-08	0	0	1.99210255013468e-07	0	4.94274398671468e-07	3.51370280979641e-08	3.41988358786924e-06	0	0	1.4300572686841e-06	8.40167542416189e-08	3.91252012508666e-05	0	0	0	0	0	4.47106840368366e-08	0	3.55848523501054e-08	0	9.88084560615798e-07	7.78978612018993e-08	4.11232432229131e-06	1.12887754379396e-07	0	8.14358522068648e-07	0	0	5.07902229456847e-05	2.497213039117e-05	0	0	0	0	6.14033428463248e-05	0	1.17115196689439e-06	0	1.23881568117754e-06	8.21935473339623e-08	0	4.93443328215412e-08	0
QIUM02000160.1	9.34488735199617e-06	2.18832521380616e-06	0	7.92993178055676e-06	7.44207575544052e-06	2.72399762349915e-06	1.51472120451118e-05	1.53563516596712e-05	1.34177350642693e-05	6.88543846918366e-07	2.16350207118785e-07	2.01648587274231e-06	1.95351665729223e-06	1.02866664653163e-07	6.58113805367858e-06	6.53900694043035e-07	8.18947390416408e-06	3.17519324724332e-07	2.1738329960176e-07	8.23592504187471e-06	4.3299016641799e-07	6.52893177550703e-05	0	9.77755172658782e-07	7.81017892636642e-06	7.42321617511486e-06	1.08743134178516e-06	2.01253460235676e-06	1.97782970426041e-06	8.24545614744706e-06	5.44122973157648e-06	8.37143757589522e-09	1.19590166625698e-06	1.43224527825116e-05	3.32609785091245e-05	2.02315875693643e-06	2.69946620252363e-06	6.89273974564092e-07	0	6.1121260816582e-05	4.75204223238764e-05	9.39705556751147e-07	7.47761794443806e-06	4.05262406926423e-06	3.06225273013114e-09	1.56106408000746e-05	2.60985611145517e-06	4.62165794724004e-06	0	2.26991046063411e-06	1.25626085420131e-06	0	4.43654283330901e-07	0
QIUM02000181.1	0	3.68252611554444e-08	0	7.1023179966051e-07	0	0	8.68456411548822e-08	1.34699224574932e-06	1.47633751148959e-06	0	0	0	9.99248069704058e-09	0	0	5.08941075314985e-08	1.02636588162087e-06	0	0	2.03764704043154e-06	1.98153737752734e-08	6.40268244547714e-06	0	0	0	4.41130819856877e-07	0	1.57785044762025e-08	0	1.16906478462875e-08	0	0	2.90146804991654e-08	4.29175639355935e-06	3.86793808766701e-07	0	7.41429655033935e-07	0	2.72296708622426e-07	1.87391059362337e-05	1.50247286179124e-05	0	0	0	0	1.36164878475506e-05	0	0	0	4.0448073365066e-07	1.65597314566083e-07	0	1.27338513525208e-07	0
QIUM02000184.1	1.61987630099454e-09	8.48311516179025e-08	0	1.77038525496417e-06	4.34860934479521e-07	3.05864123685237e-07	4.96652683291132e-07	5.02948639184658e-12	1.05057971186414e-06	2.86387663427949e-07	7.32275012923912e-07	2.5730128184314e-07	2.76924265852142e-07	3.53785138630747e-07	0	3.99351337821711e-07	8.21317430177033e-06	2.46021685041392e-08	4.20644870616644e-11	1.11583791379609e-05	4.02328249672965e-08	7.97521482457919e-06	0	1.67416647348136e-07	2.09292457199401e-07	1.87177348683789e-06	5.06191836499793e-09	3.80716567320584e-07	0	5.05621887617225e-07	0	0	1.44263771613112e-07	2.22402015841303e-06	5.59599229592629e-07	3.10844870860262e-07	2.59299023293597e-07	0	3.33096819223862e-07	6.94419933719423e-05	3.18331922481312e-05	0	0	7.29646025955583e-06	9.93153373324637e-07	2.11341769513839e-05	2.67770674514288e-07	7.03580736452149e-06	0	2.6632204285379e-06	4.15009731848962e-07	0	7.68078823972921e-07	0
QIUM02000208.1	0.00390656222825169	0.032685055924247	0.0042502665818214	0.804225270850481	0.000412138506681713	0.00103288040040266	0.137531912989764	0.0845924290157064	0.0589397335299059	0.00488487519863289	0.00963096825156051	0.00802704392313421	0.157627696850386	0.0392244354284934	0.0458418568820503	0.345308462738759	0.0286915068313883	0.0016228874070594	1.80539070667991e-05	0.620609070303829	0.0390154774818647	0.117047462821664	0.000314447221672129	6.15434008578143e-05	0.0008525365734404	0.00120346672368722	0.000563106291552221	0.0677894140316669	0.00443490918533382	0.0465283538868557	0.00634072507007731	0.405361658793361	0.000263138169752947	0.408496882536805	0.0875602631038542	0.00323796989066118	0.0722655677508071	8.52807573135127e-05	0.0336055282307278	0.166443542474888	0.301053915191306	0.00314075431833439	0.00774336459287228	0.000415697455951688	0.637960145204622	0.0244378107788561	0.00105020390616804	0.000347769020330271	9.83125611113334e-05	0.323313586285383	0.151334805667246	0.111855211305742	0.0603523470064618	4.96761000501737e-05
QIUM02000219.1	0.285238076187316	0.179111225479066	1.51001529081287	0.528943873658969	0.0173692486933138	0.0709908083466159	0.370369969304671	0.0134366430089685	0.209430249375889	0.295859334916553	1.6794163210912	1.44975395403514	0.264408744317332	0.904174625266008	0.0309485093003667	0.218081107712909	0.260932618362196	0.206729604596293	0.00287933448132105	0.235448505683219	0.11992989699063	0.402162142645039	0.124180797088933	0.0131337343265015	0.107161571584843	0.175745295375784	0.0104101047183055	0.433618718873821	0.299766232794961	0.121715621938044	0.385114233260868	0.948749958995052	0.0484495806021489	0.112074530402913	0.324286337316987	0.0507032743368903	0.0455503658414202	0.0304340549307145	1.71526543145909	4.53427721488908	4.90341274833868	0.176602469500369	0.665046167345641	0.227874890187493	0.00404414637459129	0.236967383815926	0.272148283413711	0.0734437526466082	0.123494861685349	0.151317972166639	0.779815582814933	1.78686649851801	0.422857353628198	0.00135093414441491
CM009940.2	0.00180320067363407	0.000822864237458012	0.00255631514691895	0.00108019986166004	0.0012968180414805	0.000537693799950122	0.00188413557257065	0.0015930839372913	0.00498388489267009	0.000914468006929409	0.00075915004298679	0.00123586675977339	0.000884781906775119	0.000910544661407203	0.00228987491632908	0.000768318652502565	0.00106842302399172	0.0016893072675512	0.00177337157419011	0.000774517257234525	0.000449010403089153	0.00135085892563475	0.000662239053326829	0.000427117789379512	0.00423855665412729	0.00500702193756555	0.00137261606693733	0.0014030794909475	0.00220111609608195	0.00180913427951256	0.00201781514505271	0.00895063965500462	0.000480811933948683	0.00229940007206331	0.000695337899936854	0.00179154905162308	0.00146635310507895	0.000805409918192561	0.000288483577683998	0.000244034752062648	0.000206010515527824	0.000895193595827728	0.00301582251847975	0.00166628055038865	0.000630908789897484	0.0014062768811586	0.000634917361962901	0.00505037114451237	7.89705110077755e-06	0.000531588735940533	0.00110819354185984	2.25193832255548e-07	0.000980416141665837	2.03003641198031e-08
QIUM02000074.1	5.94044669480774e-05	4.17184985047738e-06	2.32453345535081e-06	5.56689870029316e-05	5.9236942372041e-05	3.53252572908201e-05	0.000128333215311575	9.29530142908715e-06	1.22771739526155e-05	1.18719065753839e-05	3.19347111554225e-06	4.65526900152246e-06	3.20754955046102e-06	7.30746500564293e-06	7.18106131441782e-06	5.86846387468479e-06	6.44780583602482e-05	5.31073171431347e-06	8.51060488038737e-07	5.3371073150581e-05	2.00729697170183e-05	2.1688820763585e-05	8.91853368370685e-08	2.69740049140555e-06	1.26384200351449e-05	1.89452098282846e-05	1.48393318281537e-05	2.84624229649871e-06	2.96501528904363e-06	0.000115833584721915	4.37886789941379e-07	2.13045342785507e-06	3.70813624125687e-05	4.82064898981152e-05	1.58912222788275e-05	5.23746995689194e-05	9.71695997124386e-06	2.09575418276901e-06	1.2953049259682e-05	8.91659863853144e-05	2.15198801251041e-05	1.67488166934059e-06	1.58195854195045e-05	2.59344228271363e-05	5.98728241763289e-06	7.34926902597054e-05	3.37931049929514e-06	7.13253244789118e-06	0	1.17150765203157e-05	3.5870712760385e-06	3.07564778160667e-08	2.66255840978713e-06	0
QIUM02000078.1	0.00146510624779572	0.00121274972831068	0.00444614106224847	0.00182036994992848	0.0011610382081119	0.000332727541705616	0.00205705683762107	0.00183542584632578	0.0017403705191504	0.00156006410511436	0.000713523454903474	0.000839830854316758	0.0013818659076274	0.000643314314464797	0.000666310616661949	0.00113063540139892	0.00131287261879733	0.00128289567843386	0.00535377199103839	0.00122279279451846	0.00117701313138972	0.00277825182176381	0.00142029586543635	0.000615148791565627	0.0025012311421819	0.00586251004055673	0.00210313950084264	0.00209562598038459	0.0025950822200627	0.00190454555143887	0.00246186977033592	0.00206749086739664	0.000351511638088143	0.00181936255938589	0.00132739218341832	0.00519005842787299	0.00158789098484632	0.00133473716166141	0.000528113741716861	0.000119728551592089	0.000306117553189586	0.00133263237451633	0.00498959967738385	0.00272923081111088	0.000582917596828949	0.00179972638519836	0.00148853975492167	0.00497595844469902	1.73113637203665e-06	0.000805046026937771	0.00346757092498883	1.72778239142844e-07	0.00188218857558266	0
QIUM02000091.1	2.80745734263283e-05	6.11974533485517e-06	1.50644167042794e-06	7.94906204797152e-06	9.22357168992849e-06	6.50043955407956e-06	2.62744447423426e-05	2.31651041648501e-05	3.39991787342947e-05	6.93992239294441e-06	9.00950416969061e-06	3.03194169083282e-05	9.52197879987189e-06	1.31460278597001e-05	6.68496258537629e-05	8.22430954005672e-06	2.20427980898541e-05	5.10686105648754e-06	4.06730176659375e-06	2.72481487743156e-05	2.96538531841599e-06	7.78532258951967e-06	9.14268031865868e-07	4.10772716304406e-06	1.68274815035708e-05	4.27238316097932e-05	4.75732393323903e-06	2.4134741323841e-05	3.06720063918938e-05	2.42157636328283e-05	5.28658806586245e-06	0.00010252800300769	3.20475174922961e-06	0.000208045446347357	1.13525905329888e-05	6.54537709581311e-06	7.14760486955007e-06	9.71506799317261e-06	2.4840531502431e-06	3.86832007888895e-05	1.68792527811634e-05	1.02444144896985e-05	1.64575135601502e-05	2.07447581406501e-05	3.37621972457973e-06	5.00747002716779e-05	9.48772900470258e-06	3.57275598276824e-05	0	8.73783478245688e-06	1.21709839474609e-06	0	1.40670344072336e-06	0
QIUM02000110.1	2.63777423593448e-07	2.13846576570858e-07	0	5.31775513578219e-06	1.51421792618916e-07	9.5318757702904e-08	4.49439833926129e-06	3.75363305975208e-06	5.65478324831167e-07	0	4.05155937664098e-08	0	1.30812530855616e-07	0	0	7.47096280191185e-08	8.99899309189991e-07	4.4095983474819e-08	0	0.000183516616212705	1.31118268339259e-06	1.70202625682439e-06	0	6.59621932379971e-08	0	4.39678878124782e-08	8.35268251036309e-08	8.64434710352853e-08	1.75829298013475e-07	3.15892369796581e-06	8.7908106252209e-08	0	2.51982094768796e-07	4.36890690034059e-06	4.32333978232642e-06	3.50802440569452e-08	7.7710266934625e-07	0	2.0735761573436e-06	6.12754528990399e-05	2.08461632818569e-05	0	0	3.53614593550555e-08	1.43180296079358e-06	6.51469057789788e-06	0	1.76745571449141e-07	0	1.6384469733835e-06	3.5633025835062e-07	0	1.0931325561416e-07	0
QIUM02000125.1	1.08212889102571e-07	1.06451517562799e-07	7.14014506262299e-08	1.10297630760879e-07	0	8.28215276075683e-08	3.07713163465156e-07	0	6.78205120528631e-07	3.62346995924429e-08	5.04911063080295e-08	5.53566645444184e-08	1.47210383222783e-07	0	2.04433142167223e-06	1.38867838934926e-07	1.03778986729232e-06	5.47923331195019e-08	0	2.82957890769625e-07	1.20430571056743e-07	2.19590978903809e-07	0	0	2.5742956438989e-07	1.09143410239652e-06	1.35821705716118e-07	1.33153571366898e-07	1.09222277552665e-07	2.60244351321597e-07	0	0	1.70091067085463e-08	5.54844233416444e-06	4.54232592155138e-07	8.56286974475687e-08	1.00192137488925e-07	0	4.93536506170891e-07	4.24015980598875e-06	3.6669074975473e-06	0	6.50880308541676e-07	0	8.12758875686586e-08	3.81856385641027e-05	2.59891788264026e-07	9.64988776904908e-07	0	6.58807796556241e-07	5.35046058179786e-08	0	1.61226279852708e-08	0
QIUM02000127.1	9.98307816676831e-07	3.45115164365149e-07	0	1.44272459393477e-06	7.10593571668624e-07	3.44528060182932e-07	1.79165672695765e-06	3.55805935425554e-06	6.04019535092417e-07	1.86014804000278e-07	2.57171171779858e-07	1.20548794436513e-06	6.81206507383819e-07	1.66814760946127e-07	9.19487218002015e-05	1.24018947261784e-06	1.37836793781501e-05	2.77338090471118e-07	1.11109385476266e-07	9.14224630973053e-06	3.42140973908711e-07	1.18752295309232e-05	0	0	1.73314007234471e-06	6.85863868222107e-06	5.26025760321505e-07	4.9548680939172e-07	5.54541785275209e-07	1.45729734538487e-06	0	0	1.22234124329945e-07	0.000106460125881118	3.29553418484984e-07	0	2.84536722414985e-06	3.33960878593747e-07	3.36284561128472e-06	7.98891179849858e-05	5.31063779048089e-05	3.3344193383685e-07	1.99682905680904e-06	8.91412673351291e-07	2.48515906120238e-06	0.000104862456221993	5.33820806392555e-07	1.37326659311555e-05	0	4.4648913481705e-06	3.56695892763736e-07	0	1.83434557787008e-07	0
QIUM02000140.1	9.41081753723259e-07	4.0757016251758e-07	8.2397079614096e-08	1.3574054498946e-06	2.39373327607675e-07	4.34702896833406e-07	1.16227410251044e-06	3.36668791538476e-06	4.06684986704633e-07	6.14345989851943e-07	7.91668056123265e-08	1.79297934856387e-07	4.33346061909406e-07	4.69271484997747e-07	1.6967289029508e-05	8.07938735142269e-07	8.72525227518143e-06	2.48675569494416e-07	9.04453738753672e-08	1.46714385162583e-05	3.90245630603473e-07	2.05271983291697e-05	0	9.2731742094613e-08	5.96927474937695e-07	3.22298090145969e-06	3.30116822741862e-07	9.28245995434738e-07	0	7.56602749529565e-07	1.37508684205286e-07	1.31803991511003e-06	2.38046559870025e-07	5.10092730722526e-05	1.09573289307312e-06	5.32100097744431e-08	1.38308533993024e-06	1.01517134262102e-06	1.58970216196168e-06	0.000182491534663388	0.00011436138878588	0	1.45115872913892e-06	6.9680983862733e-07	3.32225214987149e-06	0.000144569690364681	6.33233040855246e-10	8.23042367383401e-06	0	1.67116142260523e-05	4.07048472847407e-07	0	5.92025935531622e-08	0
CM009941.2	0.00165979247269284	0.000781956881721117	0.00172025059986227	0.00111349942111298	0.00123865927711271	0.000502925892464481	0.00278690552718391	0.00110454574109674	0.00147797134632454	0.000839973491099376	0.000894941158177015	0.00090184599040055	0.00082251412329658	0.000650987531037925	0.0017741148025816	0.000859140839870195	0.00365107587580652	0.00132556559209818	0.00228210896173636	0.000669790357856982	0.0049783209213747	0.00211659886128838	0.00189518574732429	0.000531078113011141	0.00330536241997117	0.00402204690160832	0.0021620604476002	0.00147606031048905	0.00138130482237732	0.0017132538532996	0.00188133715655831	0.00430295787798769	0.000492562634179209	0.00175587700410193	0.000625254429290635	0.00177096290502554	0.00100107778491565	0.000793652784392085	0.000249465387263874	0.000167618622568803	0.000238193764709878	0.000954888433779918	0.00300220841484833	0.00126221737623731	0.000592446500303067	0.00127974551236486	0.000658356957458533	0.00510876094582545	7.57846704666567e-06	0.000909802801756881	0.00120794752587037	2.90086093222509e-07	0.00147667575514454	2.44396177949603e-08
QIUM02000096.1	2.09518619665442e-07	2.24818018326334e-05	9.31842361076437e-08	1.14793400382192e-06	2.39310210690399e-07	1.39823106091226e-07	2.68119509485895e-06	9.76927190788259e-07	2.00104865363765e-07	3.30517167231443e-07	9.66104100507694e-08	6.97423044522663e-08	2.19907325752298e-07	0	4.19352447010563e-07	5.19204584182171e-05	1.33882494243821e-06	2.10157678304598e-07	8.77799765133254e-07	5.57128524580077e-06	4.12856939626483e-07	3.98815160687784e-05	6.26715945042995e-05	0	3.35562303718791e-07	7.51125811447442e-05	1.76969705108067e-07	0.000180813511337383	6.98657820660294e-08	1.34354310551058e-06	4.89157128510649e-07	4.18421448249784e-07	1.65592232758193e-07	2.76634796419071e-06	2.71562532458876e-07	3.35098627020882e-07	3.78122813808093e-07	3.15052330609713e-07	1.04918784579857e-07	1.00897174468963e-05	1.51502377759331e-05	2.09684660046871e-07	1.5372240519617e-06	2.245528775045e-07	1.56718439151885e-05	0.000103007944579719	0	0.000831459560514576	0	7.59187954461615e-06	3.84627906444831e-07	0	4.18413049844187e-08	0
QIUM02000117.1	0.00107088555662713	0.000242747864060493	0.000185488282382885	0.000834337018845073	0.000933347899044716	0.000275382316782478	0.00146592830714168	0.000376234575034646	0.00013237955198687	0.000142525723060377	5.63687873235546e-05	9.46909573491396e-05	0.000368320048616608	8.62515528675658e-05	0.00035458933958355	0.000219611153446149	0.000308400918327187	0.000237921302337297	0.000458791685362721	0.000211185827940933	0.000252156512555031	0.000369866013252049	5.55593827664919e-05	8.584193162241e-05	0.000107653215789039	0.00122666763138194	0.000610695600037549	0.000285360188433494	0.000350263421792294	0.00146736975238866	0.000322306627356586	0.000148053274445659	0.000361521276452953	0.00041226487283664	0.00046072915342214	0.00076167448454517	0.000333546216154084	0.000311802382975826	5.26605379570809e-05	0.000153184943657521	8.83705790982061e-05	0.000402756060778571	0.000382053222063415	0.000363532094877667	0.000136759945544906	0.00104305394534946	0.000418739345803309	0.000363284779207868	0	0.000124568859933962	0.00013556413277054	0	0.000124332454515913	0
QIUM02000156.1	1.5900207015668e-07	7.34374734854636e-07	2.12652693015514e-07	2.84165264892271e-05	6.83420176965089e-08	3.10894400172352e-07	4.73078384824404e-06	2.54836799715224e-06	8.68242127915266e-06	1.49599585980114e-06	6.20284063912741e-06	2.55923800153856e-06	2.6446313551695e-06	6.61992344604741e-07	2.48833395375949e-05	1.5458422465533e-06	0.000629291803998973	7.35483626438944e-07	1.80439563174978e-05	8.90954005916329e-05	4.9354963119824e-07	0.000123574764771868	0	2.38505276461277e-07	1.63760397992943e-06	2.29044190646484e-06	1.16205641749463e-07	3.82952991902074e-07	0	6.09181119565497e-07	3.19082556420215e-07	9.53487895754874e-07	1.50437051361808e-07	0.00052042111693737	3.65355802153729e-05	1.68562066380973e-07	2.39144588336321e-06	5.73732967616268e-07	2.20076922737063e-06	0.00326462870016037	0.000172500528645615	0	2.85516296393129e-06	0	4.95930457064838e-06	0.00972153826518643	5.25940281834754e-08	1.06265291502059e-06	0	8.5234901546938e-05	9.85598229933849e-06	0	3.48706759824726e-06	0
QIUM02000168.1	0.00518953882768078	0.000100832124979811	9.34710576267369e-05	0.000434337727582422	0.00444958800133079	0.00160570381871464	0.00440961367933662	8.15696319140569e-05	0.000396131520231618	0.00015201965252166	2.52984624450953e-05	2.88995069597193e-05	5.17336205044869e-05	0.000187842291581256	0.00137916428206048	0.000205087309959329	0.000906081608991112	0.000268808943468522	9.31835859055211e-06	0.000418185535105234	0.000233329540708954	5.23810793688459e-05	8.42692079512274e-06	0.000108674907533564	0.00102562891283672	0.00142391803213733	0.00055702656543144	0.000165684823730541	0.000262447939639566	0.00599621107053603	1.95123320066906e-05	0.000230718141885189	0.00141935604385411	0.00540781389974173	0.000178809906419855	0.00554058914665152	0.00025361082450528	0.000119828553858891	6.53148230026885e-05	5.03587854744493e-05	0.00015235982496856	0.000131340296172879	4.23145970666488e-05	0.000923612085783803	9.30420616320762e-05	0.00116676801003913	0.000100274542472146	0.000160579095736134	0	0.000133062310923118	4.45603572954966e-06	0	2.11111062559023e-05	0
QIUM02000223.1	0.000301547631084065	0.000842829267843105	0.00278989411191076	0.00182617610386561	6.57887848406173e-06	4.1577133922431e-05	0.00102593388083146	4.19675092264742e-05	0.000563839998378203	0.000498432617639744	0.00225295205186216	0.00147218006927204	0.000800349273668623	0.00154439248640291	1.83136758970802e-05	0.000148479575074422	0.000140047566006329	9.71553617921154e-05	1.31869357169576e-06	0.00162558302935404	0.00014894542197538	0.00105543077311279	0.000207525130749494	1.45221187181254e-05	0.000145320721450263	0.000186762127738503	4.07061740881101e-05	0.00235560375425768	0.000274280117354048	0.000315045459097212	0.000340885133478316	0.00163152806131204	3.07200736881507e-05	0.000644492780384402	0.000620979330346368	0.000121849778612137	2.58714395153735e-05	1.17292820484984e-05	0.0138933795977075	0.144595454405123	0.19029259351462	0.000130489362652468	0.000861727087092155	4.38222093137122e-05	4.95948924958402e-05	0.000272873979930293	0.00013388462205976	0.000145395926880666	4.36151554649293e-05	0.000272718613556261	0.000535665574505029	0.00971661636954845	0.000217696275397988	0.000167464179317871
CM009942.2	0.00120149823280524	0.000566151202112422	0.00264671279420512	0.00105554601107303	0.000963120426988304	0.000434761419691111	0.00145658457557801	0.000827796715820659	0.00119207841178695	0.000524980456600179	0.000387441748442553	0.000475862084636756	0.00052221308656097	0.000701631381166857	0.000860842111108036	0.000501136228300992	0.000774995492899335	0.0021815861273692	0.00114199722076843	0.000802565652736406	0.000277346477978313	0.00105820841153766	0.000430694373223215	0.000311288239031706	0.00309277715823885	0.00345139831301417	0.001180320779375	0.000890520050778931	0.00164888225452114	0.00152415813904383	0.000876756915121835	0.00184454477621558	0.000420727960365941	0.00109359291872281	0.000477668852034031	0.00105063248102197	0.000944094907915759	0.000595519271290505	0.000277237044224745	0.000252421443081943	0.00030761960469141	0.000795724400235823	0.00192864450255384	0.00100669138262547	0.000449947233614309	0.00139941934084128	0.000837357739380147	0.00327241250391841	5.26090554616785e-06	0.000445165626368231	0.000819721371759848	1.92804115496678e-06	0.00149194068077451	3.54286335861075e-08
QIUM02000143.1	0	0	0	3.10950968799945e-08	0	0	9.11103735500038e-09	0	1.16882144511214e-08	0	0	0	0	0	0	1.17089339512867e-08	2.39499953123052e-07	0	0	0	1.12228304279468e-08	5.86544620370762e-09	0	0	0	0	0	0	0	7.6087895811072e-09	0	0	0	3.93193942237129e-07	2.66583926352521e-08	0	1.41594033393359e-08	0	0	2.10510001684721e-05	1.79097372021171e-06	0	0	0	0	2.49278076879982e-05	0	0	0	1.05521518531104e-07	0	0	0	0
CM009943.2	0.00139497988071924	0.000664326243591364	0.00134499412193379	0.000888030870551733	0.000958785448067296	0.000404420836776031	0.00121572894978492	0.000514354523481744	0.000979317160782344	0.000575860868196725	0.000414061134850488	0.000522842669204051	0.000517427117486718	0.000477060502291922	0.00134571540992335	0.000821702395920506	0.000628104520188687	0.000911477177012017	0.00103004558486367	0.00079671639840343	0.000430634382242073	0.000940176287171527	0.000559390041384822	0.000266508906069423	0.010000880529917	0.00371759009767331	0.00099722562866865	0.00151688319608568	0.000643633142364878	0.00126953077451563	0.00108235757325056	0.00231419050562321	0.000348642352697954	0.00122912000343989	0.000358585114618377	0.00106870520245648	0.000606942061217398	0.000536976224344921	0.000131531424117523	0.000227615448706429	0.000145786660567315	0.000604606008442566	0.00156002940485681	0.000734661483384719	0.000568541045878581	0.000860718241994252	0.000686912940257347	0.00715488459759752	8.09405408688019e-06	0.000402025016973347	0.000585804161717351	2.59099546571188e-07	0.000484071483490482	1.8359005356441e-08
CM009944.2	0.00196790398510459	0.000940053250666895	0.00192653920195118	0.00120930842672819	0.0012955015768134	0.000586867303258818	0.00181905889684858	0.00115915374242254	0.00149259679710747	0.000771953019146275	0.000581968116327926	0.000696299298738604	0.000797677939697258	0.000736049176010791	0.00154901201912093	0.00101077995693339	0.000963158796077946	0.00163954017870758	0.00178753650253158	0.000974452424771643	0.000359400747969236	0.00118496994164632	0.000735521639978378	0.000479055497558253	0.00497235016866611	0.00686512989396546	0.00121951397249196	0.00192662668359352	0.00171337623340026	0.00179513433037611	0.00158418793915289	0.00362163209776113	0.000495606353427956	0.00173048062093976	0.000926509577722711	0.00190141335173873	0.00125111984092587	0.00108995322232182	0.000289465962747193	0.000410270368994138	0.000211434208169486	0.00087104605280811	0.00289274409390624	0.00143862986156342	0.000696405981667335	0.00140015212143209	0.000656020217063463	0.00796194056352146	8.41208533559681e-06	0.000566672019556985	0.00112857127254966	2.16974743997234e-07	0.00126725646921337	4.42857033520377e-08
