GeneID	abdomen	whole.larva	brain	whole.body.larvae	midgut	eviscerated.abdomen.and.fat.body	flight.muscle.and.thoracic.exoskeleton	whole.body	fat.body	venom.gland	antennae	hypopharyngeal.glands	testicles	ovaries	mandibular.glands	malpighian.tubules	muscle	nasonov.gland	sting.gland	second.thoracic.ganglia	intestine	whole.embryos	gut	thorax	head	gonadal	virus.augmented.bee.lysate	antennal.lobes	mushroom.body	wings.and.thoracic.dorsum	wing.disc	venom.system	hindgut	testis	whole.larvae	embryo	embryos	oocyte	antennal.lobes.and.subaesophageal.ganglion	optic.lobes	eviscerated.abdomen.with.attached.fat.bodies	not.applicable	thoracic.muscle	eviscerated.abdomen.with.attached.fat.bodies.and.inactive.ovaries	eviscerated.abdomen.with.attached.fat.bodies.and.active.ovaries	head.and.thorax	unknown	pylori	thorax.and.abdomen	larval.gut	queen.germline	drone.germline	drone.thorax	worker.embryo	drone.embryo	whole.pupae	larval.head	hemolymph	abdominal.integument	rectum	spermetheca_virgin	semen	spermethecia_mated	egg
CM009941.2	0.00113538496112141	0.0037234297523325	0.00358266801984903	0.00230858333086987	0.00204225755202619	0.0011797197563839	0.00084798973540269	0.00118400886355503	0.000908084429141135	0.000808753306236405	0.00180270862827588	0.00697662143915592	0.00904945354543724	0.00228660017143856	0.00284525756141518	0.00255666165144032	0.00179920631886335	0.0024504492558125	0.00124384934394836	0.00216196640346471	0.000639875146957219	0.00504434764235424	0.00117456479748876	0.00131376057807192	0.00483808392092476	0.00430442014246633	9.87306734776176e-06	0.00161349166400216	0.00230244718993925	0.00192332194515844	0.00157342154273562	0.00105310772248232	0.000706421110927885	0.00133866260651484	0.00172709686357743	0.00267854714268981	0.00317653172623646	0.00560328343633999	0.000655164446137032	0.000641665119537019	0.000922819465495524	0.00161775058681522	0.00164416574191225	0.00116577012723257	0.00117478245914631	0.00172609962953021	0.00847869868039367	0.00230674254490038	0.000725277047322964	0.00246851882590979	0.0040770571562246	0.000544145943206354	0.000268133398010499	0.000541687672268278	0.000349489186510433	0.0011343301013768	0.000691839501114327	0.00297236471908455	0.00224068305416169	0.00103386622396691	0.000294404651958546	0.000218365739001883	0.000326207586985845	0.00143880860912776
QIUM02000096.1	3.35533242101735e-05	3.35911202232524e-05	6.20479827785268e-07	4.71610849223246e-05	0.000368715031339568	6.45886868813457e-07	0	1.04833373402468e-05	3.43302115152004e-07	0	1.22067767822133e-06	5.79234695276939e-07	4.37033108302713e-06	3.60393738911475e-06	2.98337772361033e-07	2.62258099489258e-05	9.10197908022338e-08	6.3726440631094e-07	2.73173122995529e-07	2.72956808926431e-07	2.82048696789555e-05	4.54631846002788e-07	7.22029652939179e-05	4.51630008532249e-07	1.77609948023501e-06	4.37164075131828e-07	0	3.11768676882687e-07	2.17345750903056e-06	5.45100423809774e-08	5.01085779802213e-07	0	1.03431377342962e-05	8.18832445109538e-07	3.33246994389877e-05	3.07241203973058e-07	5.45287420379827e-07	5.4511137743646e-07	1.82158828279514e-07	2.15730349478403e-07	0	6.28862382443793e-05	2.92543136486613e-07	1.25862171581524e-07	9.08589265032509e-08	2.73789346038559e-07	0.0120322656573643	4.36559999756993e-07	1.97898950129385e-05	8.16467011874367e-05	5.46195371387051e-07	5.46453157106705e-07	1.09132691686565e-06	2.42595034178802e-07	6.06888448790356e-08	4.62460507079405e-07	0	1.14358032376866e-06	1.21398622078227e-07	4.10444064062535e-07	1.08367404365549e-05	1.31446703580277e-05	2.86380326646837e-05	1.27272170575025e-06
QIUM02000117.1	0.000307516994887593	0.000361755527630755	0.00171630042965345	0.000208720830853779	0.000266042324669878	0.000185748708462291	0.000112365092123688	0.000152208662484021	0.00040257700207286	0.000563045362604798	0.00144401819581512	0.000353746296873568	0.00113003388166102	0.000537016046575629	0.000841847827367053	0.00108171534066624	0.000456296020594434	0.000419880195629208	0.000524675017117162	0.00139496995859312	0.000292036585384234	0.000242935505890325	0.00028540451583428	0.000438509331177907	0.000408173703469168	0.000140246205396918	0	0.00121582308361345	0.00167068140835413	0.000161974754226706	0.000176606070979717	0.000475317347559535	0.000312301471978238	0.000181526167582365	0.000343063049808945	0.000268559050552366	0.00015778670199802	0.000192877956951961	0.000358751487921556	0.000470963071495508	0.000185521007454721	0.000532445865847619	0.000473579573655653	7.34355484273141e-05	0.000123359976203239	0.000309922196462843	0.0305843160928305	0.000992214680018803	0.000161350682177127	7.23811917065958e-05	0.000746836970465741	0.000177019902512731	5.17421008123515e-05	0.000114735464409367	0.000100211445763551	0.00067145016144189	0.000111831720165265	0.000597667309459238	0.000241645375066732	0.000406194921764144	4.86342851155698e-05	0.000199562822693224	0.000181617206847677	0.000490123803390434
QIUM02000156.1	4.74355309314709e-07	7.66318812928718e-06	4.42964118141077e-06	1.33308573409593e-06	8.07677540725941e-07	2.58083440232648e-06	8.62430484721102e-07	0.000118064925007435	4.52944736834735e-06	2.19899212353705e-12	1.81246215532721e-05	6.92447015505511e-07	5.53988976007039e-06	0.000677834918368446	1.56003573839397e-06	3.09333431179038e-06	0	4.15694564985764e-07	0	2.07144812804223e-07	8.37016818660788e-07	2.80331403528961e-05	2.15005841614688e-06	6.08949812313945e-07	0.000833883790070576	2.13343824813106e-06	0	8.90346549535259e-08	1.04163912886422e-06	4.5428674717837e-06	1.28401598719873e-05	3.42583628004554e-07	0.00018114963186371	2.80952956083189e-06	0	5.92948362406011e-06	2.16402261644324e-06	1.24218553528578e-06	4.05027134394229e-07	1.95986465376592e-07	6.85191520915198e-07	2.10197054895598e-07	0	8.08089523395465e-06	3.33412179427799e-06	9.58173657995998e-07	1.23651017053836	2.19599381448959e-07	7.19260865084136e-06	0	4.45325335045533e-05	2.03023442023179e-05	1.32837728861902e-05	1.46539868039767e-05	3.12889442038406e-06	7.30108393003667e-07	3.10720016656769e-07	2.350723744884e-05	2.77039803447388e-07	7.47448163515722e-07	1.66287661280252e-05	0.00425090465816447	0.000432806079259494	3.31996206398138e-06
QIUM02000168.1	0.000152207287282647	6.64310279263168e-05	0.00575937053399437	6.05267271574873e-05	0.00010400712560713	0.000274828922934283	0.000244706152141058	0.000172714729101193	3.38128461615079e-05	0.000112465542638483	0.000586857836177791	0.000327201727110291	8.94473555581336e-05	0.00702907100016585	0.000637890250497319	0.000536962197714636	0.000341901535401657	2.54201974383508e-05	0.000171104346531822	0.00675710417469941	0.000373295244365619	0.00199976331677597	0.000254895292493012	0.000336015364961763	0.00119584548995275	0.00133598336031268	0	0.0057941044355415	0.00788689227893519	2.75029147291318e-05	5.80523327109429e-06	0.000203308287093582	0.000507262033935099	3.79658224143406e-05	8.56198900916869e-05	0.00058967194605893	0.000169054403528774	0.000300567873517714	0.0020914699391488	0.00184879362482849	4.43731267346214e-05	0.000287499864959907	0.00120310878999881	3.29582232921905e-05	3.7649584186292e-05	0.000350160254202995	0.00306026946631166	0.00721387149044812	0.000112511784349041	1.0978418083662e-05	0.00301993124249175	0.00057280532166413	3.52508720233491e-05	2.87830540045765e-05	6.20062960533116e-06	0.000249513553578236	0.000141577844512718	1.21397116010566e-05	0.000121770315033457	0.000156108098362085	0.000105524306892499	6.56058815999005e-05	0.000291444807913428	0.000106265756947768
QIUM02000223.1	0.000729628335647557	0.00105971119061766	0.000784041631514639	2.33305478339543e-05	0.000456082327895597	0.000968919237155258	0.00201116213049698	0.000375295104269002	0.000462960224472159	0.000200286434170015	0.00308847585642153	0.000208915991420749	0.00111429288983624	0.000838631770844795	0.000189413934770022	0.000310274471158734	0.000357311212463291	0.000444081762160185	0.000169996667129947	0.000392834980053575	0.00135371700784784	0.00134332520120255	5.9165473665727e-05	3.34033888128107e-05	0.000185628237973945	0.000189317512394355	5.6820661016842e-05	8.57080512626709e-06	0.000524970674936988	0.000283600894396114	0.000697795375768148	7.09485798619175e-05	0.00321446771106828	0.00112665471414568	2.34989466441494e-05	0.000143548318397175	0.0035682229529594	0.0021251596419826	5.41649575513256e-05	4.00208240169539e-05	9.72913727247808e-06	2.29256010054436e-05	5.70903796728017e-05	0.00293393052651905	0.00191747684337133	0.000126569116408207	0.000259189682566951	0.000158740722745228	6.32808381399356e-05	0.000270349904499362	3.72980713264598e-05	1.04192160937219e-05	0	0.000183720670928248	0.000931807759522306	0.000476218311656499	1.89190668387729e-05	1.717966996266e-06	0.00363275553041614	1.52806378926635e-05	0.236036928968884	0.185636562437229	0.249915954166486	5.46741165025548e-05
CM009942.2	0.000810760094553288	0.00168973645243205	0.00172169525545882	0.00126907673459396	0.00119124746689436	0.000632387258258122	0.000913968282263825	0.000569181698469811	0.00051144356513574	0.00109212079540673	0.00171088558084591	0.00038907802291248	0.00593777192398277	0.00142434125391223	0.00151112711353848	0.00234916422970975	0.00214766371913801	0.00114211279597813	0.00103656125034843	0.00156509019491296	0.000509513430344962	0.00353618025315647	0.000669408038677224	0.00124235549102525	0.00102672479716134	0.0040276940054466	6.85380019495705e-06	0.00125460788982864	0.00205553464660115	0.00194318503080156	0.00106779018413148	0.00108541780575604	0.000624218656816377	0.000798544820105634	0.00136880602348526	0.00168736739958322	0.00199604070721241	0.00240257258461875	0.000566370426321017	0.000548089941874398	0.000786856956290701	0.00100734235390822	0.00131135392193725	0.000504726596022576	0.000619910568833026	0.00283981713327849	0.00677930265442485	0.0013685907318726	0.000550496412851429	0.000561073254056708	0.00187806077859562	0.00036462151186652	0.000325212200899236	0.000759338219242191	0.000830041027725456	0.000815849457500756	0.000405526931485722	0.00148759252319494	0.00344666918096671	0.00077578055784512	0.000419461084665996	0.000328840583691951	0.000382033505047418	0.00107834059799354
QIUM02000143.1	0	1.76542451122929e-08	1.27009302377172e-08	0	0	0	0	1.45877282761279e-07	0	0	0	1.57455695911586e-08	0	5.12245177168838e-07	0	0	0	0	0	0	1.47093804257532e-07	0	0	1.91054032798994e-08	3.17723340702846e-07	0	0	0	1.13958391693545e-08	0	0	0	0	0	0	0	3.40073671885428e-07	0	0	0	0	0	0	0	0	0	0.0034414459994921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74246678307192e-05	4.6664895345772e-06	0
CM009943.2	0.000970381501355276	0.00157785626691283	0.00150736217902043	0.000949109082203283	0.00187719958381686	0.000708636507858067	0.000621444916266992	0.000528346317204184	0.0005791637668259	0.000940134119886428	0.00140308799865369	0.000604096827695951	0.00417679157458304	0.00160088796710579	0.00162632548148065	0.0024449231906845	0.000838445388591271	0.00140990416783634	0.000787615720581209	0.00181708511462531	0.000564151380151247	0.00347699910629348	0.00112894090090445	0.00079228251727833	0.000831942870989859	0.0130122886407667	1.0544762869882e-05	0.00124896138299142	0.00173703425140059	0.000630598152549902	0.000763104135619631	0.000713569288237405	0.000698815112118444	0.000959392002464186	0.000915172132068495	0.0017608344325949	0.0018098824285744	0.00301415129268059	0.000526846751058467	0.000454186083041319	0.000833176551185286	0.00126406479044886	0.000957025902033617	0.000539402622457737	0.000681108207946541	0.0011870872809479	0.00689046195883803	0.00139212990493237	0.000715011691267428	0.000728717606955163	0.00242665681090245	0.00107911944522648	0.000196075642674129	0.000332915883284974	0.000229993354097063	0.000628807770647508	0.000347192901983923	0.00134177769012896	0.00175195416488139	0.000699522158581158	0.000204051069215478	0.000296525142086111	0.000175799016277477	0.000670053402246131
CM009944.2	0.00137848758668055	0.00180739284351746	0.00224042980462345	0.0012961846104003	0.00236420038126865	0.000955374636164368	0.000958786366562434	0.000737311785339447	0.000804382203634042	0.000798439004590668	0.00194023672178935	0.00050418538913876	0.00826704931612618	0.00225358678890413	0.00195441952858735	0.00445393605393222	0.00223168886435459	0.00206349296696375	0.00113464983386794	0.00256321515930612	0.000857801219550538	0.00523558605000411	0.0013697294631604	0.00164974695486073	0.00127589568322032	0.00647357569435771	1.0959086103237e-05	0.00168752497886669	0.00241546443011142	0.00165068592294765	0.00147002802513935	0.00107913414932265	0.00100479854479567	0.00151645637091487	0.00186274252917719	0.00257398009429605	0.00334966484992404	0.00471640182815495	0.000764507322874102	0.00064562968209304	0.00110593944170397	0.00193140507313255	0.00187392761981914	0.000758121589246769	0.000907053659907373	0.00213471090151886	0.0071538892233062	0.00247662545682974	0.000855983930119308	0.000958144973190345	0.00347103734361878	0.000564013033975375	0.000352082186543057	0.000565374398339192	0.000333201964107301	0.00176707705771753	0.00062407255195918	0.00232832736966065	0.00250930794555041	0.00141979515398144	0.00028311625802083	0.000534468445341283	0.000267776060707132	0.00150993177488901
QIUM02000097.1	4.46099241598423e-07	4.7171868973466e-06	4.04619572541821e-07	1.6224386881203e-07	1.0757371150944e-06	0	0	2.08666821294723e-06	2.38894055581138e-07	2.72839536521496e-07	4.61167564459866e-07	6.23231961703696e-08	0	9.62408378426277e-06	1.54252636871825e-07	0	0	0	0	6.83426972834938e-07	2.09802384100788e-07	1.96619586515757e-06	1.94377329833679e-07	2.29728334189185e-06	6.87648575762544e-06	0	0	7.80041532043933e-08	2.91607736583367e-07	4.82871640830041e-07	1.11151709237004e-06	0	9.48306289003536e-06	8.17759066718736e-07	1.09506519487684e-06	2.31305531853135e-06	3.44049638764723e-06	0	9.00308634446633e-08	1.49236229959094e-07	3.64443080131226e-07	2.41479572623207e-07	7.29645409620032e-08	0	4.54576550893509e-08	0	0.0148483642516805	2.7254904680352e-07	7.46140281589576e-07	0	0	0	0	6.14771844147417e-07	1.19763842922147e-07	7.62629301866373e-07	0	4.56577836118201e-08	1.54978006922362e-07	0	2.3393047226184e-06	8.79660083289372e-05	0.000102854760484377	3.24471489445056e-05
QIUM02000119.1	1.06708923021658e-06	1.41361987437753e-05	1.45310128236684e-06	5.84790440911603e-07	1.470276475035e-05	5.51309701305283e-13	1.33457928969847e-07	3.2448538969042e-06	1.69755424045136e-07	0	2.60252934181063e-06	2.78131926151279e-07	6.74380163544364e-06	1.85991204624241e-05	3.57374915194163e-07	3.38014886593967e-13	0	0	0	8.00246896558963e-07	1.19758884355357e-06	3.00670395751482e-06	1.99012170649541e-06	6.40570261821085e-06	1.28980800905974e-05	3.4597006241199e-14	0	5.98689769326421e-07	1.4241740915534e-06	4.78434796621239e-07	1.39635195886701e-06	0	1.66651100062798e-05	1.33194537749867e-06	0	3.80410529760574e-06	4.68662994202241e-06	0	9.82429866201903e-07	7.14409620870367e-07	2.66975416567521e-07	3.89819080121785e-06	3.22454484565738e-07	1.7002802212556e-15	6.66251884917866e-08	0	0.00687105968745104	8.75516757277083e-07	7.25656659443861e-07	0	0	0	1.59869053194446e-06	7.10640063401925e-07	7.49771096366684e-07	1.1435544396765e-06	1.98128071213389e-07	1.33948402920766e-07	3.4063101823895e-14	0	1.0357622075265e-05	0.000131092229601401	0.00014504494085295	6.53932753771987e-05
QIUM02000124.1	8.37951034917521e-06	1.64684868665303e-05	1.09952276596396e-05	1.25362075696355e-06	3.17983071067867e-06	9.86747161445579e-07	1.22744564244543e-06	1.35491355560309e-05	8.12241005041064e-06	0	1.65184502911786e-05	1.03394766099813e-06	2.95817806807061e-06	1.49713013438377e-05	1.81522120090019e-06	1.43313342636299e-06	1.75176526873999e-06	1.63456255823122e-06	0	2.18277558008262e-06	1.88858490173531e-07	8.10330165524877e-06	6.60772287249683e-07	3.61859710338203e-05	1.6934395236183e-05	3.11879833558747e-06	0	1.36243227426935e-06	8.12445746331648e-06	4.36711893126633e-06	4.69694934037328e-06	0	3.71418267619126e-05	3.33262091811169e-06	6.952203678203e-09	1.85270641766086e-05	0.000211266538733984	0.00015268384257275	1.20522059826184e-05	1.58042459389772e-05	3.20761062489053e-05	4.95578623452398e-07	9.23210977989624e-07	1.43541896422094e-06	2.63718138005478e-06	1.12670545036699e-06	0.0439660853318185	5.41371515904848e-05	0.000229441093370293	0	7.052065957431e-06	8.13719598373817e-09	3.19419356573538e-06	1.5701674369963e-05	7.96391241810721e-05	1.91892699394377e-05	1.03990903817105e-07	7.60451388571939e-07	2.09451435686934e-06	4.17383323101918e-07	1.64615918938218e-05	5.93411542060594e-05	9.58437112811939e-05	2.79282056408296e-05
QIUM02000132.1	2.4058665992779e-07	3.62721240158116e-06	2.42800634997237e-07	4.49301034883681e-07	3.62337956737631e-07	0	5.99118776766442e-07	4.47293561098758e-06	2.77649443915256e-07	4.46697346928505e-07	1.48449053725992e-06	5.60148849891889e-08	8.95154280970532e-07	7.91479376769886e-06	4.06349429750948e-08	2.97852056079837e-07	0	0	0	0	0	1.11716951026722e-06	8.17596429338302e-08	8.00056584803627e-08	4.39208532112627e-06	0	0	0	6.04429390852392e-07	8.43161498280533e-08	2.23344380969591e-07	0	7.41370442116235e-06	0	0	1.11872157706725e-07	0	0	1.00671109367773e-06	2.58273048184601e-07	0	1.96977635809356e-07	1.79648261900069e-07	1.18029751768885e-06	1.87535538172802e-06	0	0.0104774467703939	1.18950472576345e-07	1.30321233163746e-07	0	9.28496626208981e-07	0	0	1.48791606696541e-07	3.02144690345943e-07	5.89592630263143e-07	0	2.24358508831629e-07	0	1.12313692034068e-07	1.82540460753266e-06	9.45731771081687e-06	2.42107055505439e-05	0
QIUM02000141.1	5.60853718441555e-07	8.74103280538051e-06	3.5232975561775e-07	2.25775324384572e-07	9.78832907687207e-06	8.3249923934152e-08	0	1.81117849320579e-06	1.67733839068157e-07	7.48216049104331e-07	3.56005605282364e-07	1.33679518009958e-07	5.30658266791254e-09	3.08941610939878e-06	4.55887756449927e-08	0	1.66492457568477e-07	3.3287668462603e-07	0	0	2.15220935586414e-07	1.01201582299644e-13	7.75697915303618e-07	7.65720869363703e-06	4.41275376525035e-06	7.96513377655596e-07	0	5.34972226136952e-14	2.88949537239329e-07	2.22898787208094e-08	1.15808266273234e-07	0	1.96289029489577e-06	0	0	8.73772619562915e-12	7.66996624273609e-08	0	3.75483715539866e-07	6.2927871853148e-07	0	1.12052021324259e-06	6.7204275836337e-08	7.66519384022477e-08	5.33505745309962e-07	0	0.0167180796927937	0	1.42273306471883e-07	0	2.83254221837598e-06	0	0	2.25818432657714e-12	3.12316287307436e-13	2.31723790627862e-06	0	0	0	0	5.49625914086614e-07	4.89808579922645e-05	7.66587599719915e-05	7.80659770186666e-06
QIUM02000152.1	1.36129204211861e-07	1.97858475407332e-06	2.26742681453401e-07	3.83255974330246e-08	5.48579039494963e-06	9.55696716410084e-08	0	1.00885812751319e-06	1.36922075424396e-07	0	3.04259341064713e-08	3.535606799334e-08	0	5.07703457149236e-06	5.27559076647136e-08	0	0	0	0	0	0	6.15693295023692e-06	4.75763541066695e-07	3.33615546423628e-07	1.70918905408797e-06	0	0	4.08249547490552e-07	1.21051857867034e-07	2.31380542805395e-07	0	0	1.58077613607179e-06	0	0	3.43152800429079e-07	3.2062877104152e-07	0	4.04845942121289e-07	4.56186375109732e-08	0	1.55820373168391e-07	0	0	0	0	0.0114019719021711	1.31812816935584e-06	0	0	0	0	0	3.01664989475125e-07	7.59817444725154e-07	1.32083679554187e-06	2.80299819083803e-15	0	0	0	8.17691793974743e-07	1.95870828102833e-05	3.86343966665406e-05	1.04216286871806e-06
QIUM02000153.1	9.47612965428296e-08	2.48294026768885e-07	1.61297526855262e-07	1.61559759207286e-07	8.7908090163463e-07	1.00562187299625e-07	0	8.7012936123636e-07	7.969210671461e-08	0	1.73959371569219e-07	1.01280003488216e-07	0	3.42632143853536e-06	1.10248281894901e-07	0	0	0	0	2.004798837389e-07	8.67047942268877e-08	1.45571029035919e-06	7.28212037439342e-08	3.26037708394081e-07	2.01338379091419e-06	4.80015026067821e-07	6.04053544792436e-07	9.93605856037445e-07	5.85655688357997e-08	6.00688827375944e-08	2.20793613563141e-07	0	3.530156510741e-06	0	0	9.38245750336712e-07	0	0	6.16083935160044e-08	1.58074088594981e-07	6.02855871917831e-07	0	8.0973957386771e-08	9.23753445086072e-08	9.99279233156344e-08	0	0.0150109265303553	8.00909115708057e-08	0	6.06980455950885e-07	1.20597544712257e-06	0	0	2.92779700092905e-07	6.64977675716414e-08	0	0	0	0	0	2.47016288961923e-06	2.20086605974987e-05	5.2732776990291e-05	0
QIUM02000164.1	4.67394999425392e-08	1.49482568925513e-06	2.08704345400607e-07	9.20764153566537e-08	1.62335647395457e-07	0	0	5.65368029625419e-06	5.43854492580861e-07	0	2.18689323217641e-07	4.31436364450493e-08	0	4.41967261547388e-05	0	0	0	0	0	0	0	1.13892197830479e-07	2.07963584988023e-07	0	4.58884094551913e-06	2.72665788298172e-07	0	0	1.05652193925757e-07	6.91198815330782e-08	0	0	2.53838940628738e-06	0	0	1.71695079813497e-07	0	0	6.98507125631362e-08	3.58444446047673e-08	0	0	2.76933509688277e-07	0	0	0	0.018724568168748	9.08059263320771e-08	2.01497564132032e-07	0	7.4490733743348e-06	0	0	7.64244094527087e-08	0	0	0	0	0	0	0	7.64428310896935e-06	3.2357868835128e-05	0
QIUM02000166.1	1.50418849222909e-08	5.7279000251959e-08	7.03373528845972e-08	4.67875394851646e-08	3.36181277077838e-08	0	2.38748017142993e-07	2.1617172300554e-07	6.77971286433697e-08	0	4.95069162396801e-07	2.25045000789485e-08	0	8.79198400131966e-07	6.39277686041231e-08	0	0	0	0	0	2.02205531564653e-07	2.33054038667026e-07	2.3409550840023e-08	5.01502854682088e-08	3.58439906427556e-07	0	0	0	6.94253179404371e-08	8.12237427921541e-09	0	0	2.19838449852794e-07	0	0	1.75540533296741e-07	0	0	0	0	0	0	9.44875650628174e-08	0	4.67881361741404e-07	0	0.00613791579634993	0	2.01518832163192e-07	0	1.4775813273099e-06	0	0	8.30443159138786e-08	0	4.39801825960333e-08	0	0	1.55376854495967e-07	0	0	1.48237967287243e-06	2.12780348902269e-06	0
QIUM02000173.1	2.83654728384806e-06	2.65819891849113e-06	2.59244925064856e-06	4.37298968491542e-07	4.21626283722011e-07	2.57175083370157e-07	1.28408186671818e-07	2.50120265999039e-06	4.54153614766341e-07	3.84283905178534e-07	2.48636801228557e-06	6.06832742674392e-07	7.04359010839034e-06	1.15282084504085e-05	2.13865025373965e-06	2.05122451390724e-06	2.56913408445766e-07	0	0	6.37225437128019e-07	1.11036830841153e-07	2.95113186528368e-06	2.09779770739339e-07	3.04662393389197e-06	5.94741331563235e-06	0	0	7.07549554930371e-06	2.09828492412025e-06	6.1985596098812e-07	2.17022638969359e-06	1.53562545851514e-06	1.16504046512779e-05	7.07744229445873e-11	0	1.66446872308744e-06	5.70781058634881e-06	0	1.77748110549181e-06	1.4486946505221e-06	0	1.46152667460645e-07	8.30583898496102e-07	0	0	2.41306144101654e-06	0.0327917615894585	5.10452288467735e-06	3.88226784328161e-07	0	0	0	3.88723728796327e-09	5.68755678052276e-07	3.7227131899652e-07	2.65815775593943e-06	7.71243256142849e-07	2.32316749036028e-06	4.18950477142733e-07	0	2.68528688426772e-06	7.33138164736199e-05	0.000105107449567825	4.92656112731731e-09
QIUM02000174.1	2.64506223068251e-06	2.24456784998318e-05	8.32189136666882e-07	1.03300924824247e-07	1.9277705963155e-06	0	0	2.34347049616037e-06	1.36016092400176e-07	0	1.02468779717984e-06	9.50465748406762e-08	1.53419632049496e-06	3.80503322599019e-06	1.41197699740488e-07	0	0	2.56916174121083e-07	1.4415419267167e-14	7.68544439827252e-07	3.32613938527247e-07	5.41264698136483e-07	3.91414235568902e-07	1.29085556515212e-05	8.87241161863701e-06	0	0	3.49423728616098e-07	7.83730043861903e-07	2.12584283774781e-07	1.27835227276489e-07	0	2.56278193835562e-06	6.59311624139285e-11	0	4.10617794757462e-07	0	0	5.48711347836897e-07	8.14962737822e-07	0	1.95199444239049e-07	3.11881630819136e-07	0	0	0	0.0205779055861751	0	3.08444209081377e-13	0	2.54698597889317e-07	0	0	6.15302293113339e-07	4.83882603360958e-08	6.88530320289181e-06	3.86152971948674e-07	1.28933355690618e-07	0	1.94121392954492e-07	2.30518312823303e-06	3.88923515916948e-05	3.99043373154598e-05	4.02298011901164e-05
QIUM02000183.1	0	5.60227478298289e-08	4.58411269900347e-08	5.85650288670632e-08	0	0	0	5.59969960439357e-08	9.77941112762791e-09	0	5.57565522006989e-09	9.90408729923817e-08	0	0	0	0	0	0	0	0	0	1.24023807067285e-10	1.13850148125962e-08	0	8.00441606084593e-08	0	0	8.69920502275831e-08	1.09898582808586e-08	0	0	0	5.02167362514072e-07	0	0	2.1815885508695e-07	7.53154606882083e-07	0	0	0	0	0	5.62699958400034e-08	0	0	0	9.5108555903245e-06	2.31481333889532e-07	1.32848285117717e-07	0	0	0	0	0	0	0	0	0	0	0	0	1.93644361073981e-06	0	8.46676895033909e-07
QIUM02000190.1	4.75603805091302e-07	1.81766298685601e-06	1.19668258660758e-06	1.38151838433181e-07	2.54887084929722e-06	0	0	1.80224146236454e-07	3.85327476526533e-08	0	8.02192195312124e-07	1.86953384555373e-07	0	4.50869068558114e-07	3.64719773658009e-07	1.00599200616973e-06	0	0	2.00995923671844e-06	0	5.8276192012792e-07	5.48616911304197e-07	8.6469768232611e-07	4.41021450291301e-07	6.44649619176194e-07	1.20023196810094e-06	0	6.8209357299089e-07	7.64032585241401e-07	3.05549932259309e-07	5.39810879791459e-07	0	2.562568306389e-06	1.41298146266444e-06	0	4.75454238808012e-07	8.27175164095788e-07	0	5.80859509614011e-07	7.60750780521129e-08	0	9.23790858116669e-08	0	3.08332860285273e-07	7.05235484984599e-07	0	0.000435558763901156	0	1.28111154860838e-06	0	0	0	0	3.09331761612291e-12	3.48869774958912e-07	4.87082639952128e-07	5.02482481291496e-07	0	2.22782767844818e-07	1.13059083787464e-07	2.64264267504479e-07	2.65225477010403e-06	6.34706325244931e-09	8.5191692389704e-06
QIUM02000195.1	1.15872673478956e-06	3.49727327489918e-06	4.56448215758084e-06	1.16824715091794e-06	3.39844671511303e-06	2.06277449549657e-06	2.06009392861019e-06	9.35400353721635e-06	1.73831730581776e-06	1.11916357873691e-06	4.71407230193272e-06	1.22551373813289e-06	1.12138811296224e-05	8.66286777473503e-05	1.0275932984647e-06	3.72897004372881e-07	1.12309131989918e-06	7.47710910508137e-07	1.12120153329054e-06	3.72746304852497e-07	8.11861371941217e-07	5.21184302038974e-06	2.15964384349467e-06	3.13561631180388e-06	1.48590071452321e-05	2.22741866537758e-06	0	1.75735678340312e-06	4.05659119432376e-06	6.71717240475723e-07	5.58348529830713e-07	0	1.9267548577954e-05	5.60324567225285e-06	0	2.93814637884245e-06	2.24247121662547e-06	0	2.12150310265896e-06	1.35035724801366e-06	7.51232147822767e-06	2.14056780392151e-07	1.37720722597847e-06	2.40411795756825e-06	2.60814596081159e-06	1.12396247983309e-06	0.0184915090101794	5.97004246002732e-07	2.87985116683842e-06	0	0.000193705619360279	0	2.23872273054674e-06	1.06739437687639e-05	1.13258789336185e-06	1.69167677044024e-06	1.12217087899068e-06	1.88546202056042e-07	2.49942409556332e-07	1.41486049863907e-06	3.07783807671325e-06	7.09848782837423e-05	0.000125642768977202	7.49193524588803e-06
